DowntimeKey,Date,MachineKey,ShiftKey,ReasonKey,Downtime Minutes,Stop Count
42362,2026-03-13,1,2,2,17.4,1
42363,2026-03-13,1,3,4,46.1,1
42364,2026-03-13,1,3,1,2.4,1
42365,2026-03-13,2,1,5,12.4,1
42366,2026-03-13,2,1,1,3.9,2
42367,2026-03-13,2,1,8,9.4,1
42368,2026-03-13,2,2,4,66.0,1
42369,2026-03-13,2,2,3,6.6,1
42370,2026-03-13,2,3,5,7.8,1
42371,2026-03-13,3,1,3,13.0,1
42372,2026-03-13,3,1,1,29.6,2
42373,2026-03-13,3,2,7,7.4,1
42374,2026-03-13,3,2,1,5.2,2
42375,2026-03-13,3,2,4,84.9,2
42376,2026-03-13,3,2,2,32.5,2
42377,2026-03-13,3,2,6,41.2,2
42378,2026-03-13,3,2,8,8.6,1
42379,2026-03-13,3,3,1,30.5,2
42380,2026-03-13,3,3,7,8.6,1
42381,2026-03-13,4,1,1,33.3,3
42382,2026-03-13,4,1,2,17.2,1
42383,2026-03-13,4,2,7,2.8,1
42384,2026-03-13,4,3,6,35.0,2
42385,2026-03-13,4,3,7,20.7,1
42386,2026-03-13,5,1,3,27.0,2
42387,2026-03-13,5,1,1,10.0,1
42388,2026-03-13,5,2,7,23.1,2
42389,2026-03-13,5,3,10,33.5,1
42390,2026-03-13,5,3,1,7.2,1
42391,2026-03-13,5,3,2,21.1,1
42392,2026-03-13,5,3,6,27.3,1
42393,2026-03-13,6,1,2,6.2,1
42394,2026-03-13,6,2,1,46.7,4
42395,2026-03-13,6,2,3,9.8,1
42396,2026-03-13,6,2,8,16.7,1
42397,2026-03-13,6,2,2,36.5,1
42398,2026-03-13,6,3,1,24.9,3
42399,2026-03-13,6,3,4,112.3,2
42400,2026-03-13,6,3,3,15.9,1
42401,2026-03-13,6,3,5,12.1,1
42402,2026-03-13,6,3,2,33.2,1
42403,2026-03-13,7,1,1,14.1,3
42404,2026-03-13,7,1,3,53.4,2
42405,2026-03-13,7,1,2,96.3,2
42406,2026-03-13,7,1,5,50.7,2
42407,2026-03-13,7,1,7,1.9,1
42408,2026-03-13,7,2,6,32.8,1
42409,2026-03-13,7,2,1,39.6,4
42410,2026-03-13,7,2,4,60.3,2
42411,2026-03-13,7,2,7,8.8,1
42412,2026-03-13,7,2,3,23.2,1
42413,2026-03-13,7,2,5,20.7,1
42414,2026-03-13,7,3,4,24.3,1
42415,2026-03-13,7,3,1,57.7,4
42416,2026-03-13,7,3,2,102.4,3
42417,2026-03-13,7,3,5,9.2,1
42418,2026-03-13,7,3,3,14.8,1
42419,2026-03-13,8,1,3,59.0,2
42420,2026-03-13,8,2,8,9.8,1
42421,2026-03-13,8,2,3,22.9,2
42422,2026-03-13,8,2,1,15.6,2
42423,2026-03-13,8,3,10,52.7,1
42424,2026-03-13,8,3,4,42.1,2
42425,2026-03-13,8,3,3,17.5,1
42426,2026-03-13,8,3,5,23.4,1
42427,2026-03-13,8,3,2,11.3,1
42428,2026-03-13,8,3,1,10.3,1
42429,2026-03-13,8,3,8,18.1,1
42430,2026-03-13,9,1,1,24.9,1
42431,2026-03-13,9,1,8,13.6,1
42432,2026-03-13,9,1,2,42.9,1
42433,2026-03-13,9,2,5,8.8,1
42434,2026-03-13,9,3,7,20.2,1
42435,2026-03-13,9,3,8,16.2,1
42436,2026-03-13,9,3,4,6.9,1
42437,2026-03-13,9,3,6,59.1,1
42438,2026-03-13,10,1,5,34.3,1
42439,2026-03-13,10,1,3,15.5,1
42440,2026-03-13,10,1,1,11.1,2
42441,2026-03-13,10,2,5,10.1,2
42442,2026-03-13,10,2,1,6.9,1
42443,2026-03-13,10,2,6,15.2,1
42444,2026-03-13,10,3,1,22.0,2
42445,2026-03-13,10,3,2,163.8,3
42446,2026-03-13,10,3,3,13.0,1
42447,2026-03-13,10,3,4,62.4,1
42448,2026-03-13,11,1,3,30.3,2
42449,2026-03-13,11,1,4,3.4,1
42450,2026-03-13,11,2,1,19.7,1
42451,2026-03-13,11,2,3,5.4,1
42452,2026-03-13,11,2,4,20.9,1
42453,2026-03-13,11,2,2,33.2,1
42454,2026-03-13,11,2,7,8.9,1
42455,2026-03-13,11,3,1,8.3,1
42456,2026-03-13,11,3,2,25.8,1
42457,2026-03-13,11,3,4,37.1,1
42458,2026-03-13,11,3,8,11.3,1
42459,2026-03-13,12,1,3,11.5,1
42460,2026-03-13,12,1,4,64.9,2
42461,2026-03-13,12,1,2,12.3,1
42462,2026-03-13,12,1,5,12.0,1
42463,2026-03-13,12,2,5,4.6,1
42464,2026-03-13,12,3,1,2.8,1
42465,2026-03-14,1,1,8,25.1,1
42466,2026-03-14,1,1,6,94.1,2
42467,2026-03-14,1,1,2,17.0,1
42468,2026-03-14,1,2,6,54.7,1
42469,2026-03-14,1,2,1,30.1,2
42470,2026-03-14,1,2,5,28.8,1
42471,2026-03-14,1,3,3,17.6,1
42472,2026-03-14,1,3,2,19.0,1
42473,2026-03-14,2,1,5,4.4,1
42474,2026-03-14,2,1,4,30.3,1
42475,2026-03-14,2,1,2,33.7,1
42476,2026-03-14,2,1,3,3.7,1
42477,2026-03-14,2,3,6,37.3,1
42478,2026-03-14,2,3,8,13.1,1
42479,2026-03-14,2,3,1,16.6,1
42480,2026-03-14,2,3,2,64.5,1
42481,2026-03-14,3,1,5,17.0,2
42482,2026-03-14,3,1,3,3.7,1
42483,2026-03-14,3,1,1,10.7,1
42484,2026-03-14,3,1,6,6.5,1
42485,2026-03-14,3,1,2,62.5,2
42486,2026-03-14,3,1,4,7.9,1
42487,2026-03-14,3,2,6,29.8,1
42488,2026-03-14,3,2,1,6.9,1
42489,2026-03-14,3,2,2,47.5,1
42490,2026-03-14,3,3,8,14.8,1
42491,2026-03-14,3,3,4,51.2,1
42492,2026-03-14,3,3,2,16.2,1
42493,2026-03-14,3,3,1,31.7,2
42494,2026-03-14,3,3,7,4.7,1
42495,2026-03-14,3,3,5,14.6,1
42496,2026-03-14,4,1,1,17.8,1
42497,2026-03-14,4,1,3,17.4,1
42498,2026-03-14,4,2,1,18.7,2
42499,2026-03-14,4,2,8,16.1,1
42500,2026-03-14,4,2,2,51.3,1
42501,2026-03-14,4,3,7,10.1,1
42502,2026-03-14,4,3,1,4.2,1
42503,2026-03-14,5,1,1,20.4,1
42504,2026-03-14,5,2,3,40.8,2
42505,2026-03-14,5,2,1,17.3,1
42506,2026-03-14,5,2,2,36.9,1
42507,2026-03-14,5,3,1,17.9,1
42508,2026-03-14,5,3,6,35.8,1
42509,2026-03-14,6,1,2,75.8,3
42510,2026-03-14,6,1,8,30.4,2
42511,2026-03-14,6,1,3,2.5,1
42512,2026-03-14,6,2,2,53.5,3
42513,2026-03-14,6,2,1,5.0,1
42514,2026-03-14,6,2,7,9.8,1
42515,2026-03-14,6,2,4,11.5,1
42516,2026-03-14,6,3,5,30.2,2
42517,2026-03-14,6,3,3,27.4,1
42518,2026-03-14,6,3,1,13.3,1
42519,2026-03-14,6,3,2,12.9,1
42520,2026-03-14,7,1,4,58.4,3
42521,2026-03-14,7,1,2,62.9,2
42522,2026-03-14,7,1,6,20.6,1
42523,2026-03-14,7,1,3,44.6,2
42524,2026-03-14,7,1,5,15.0,1
42525,2026-03-14,7,2,2,48.9,3
42526,2026-03-14,7,2,8,20.0,3
42527,2026-03-14,7,2,5,27.6,1
42528,2026-03-14,7,2,1,2.6,1
42529,2026-03-14,7,2,3,8.1,1
42530,2026-03-14,7,2,4,5.8,1
42531,2026-03-14,7,3,6,20.1,1
42532,2026-03-14,7,3,1,8.6,2
42533,2026-03-14,7,3,3,85.3,3
42534,2026-03-14,7,3,2,19.5,2
42535,2026-03-14,7,3,5,32.8,1
42536,2026-03-14,7,3,8,3.4,1
42537,2026-03-14,8,1,2,22.9,1
42538,2026-03-14,8,1,1,6.0,1
42539,2026-03-14,8,1,6,29.5,1
42540,2026-03-14,8,2,1,26.1,4
42541,2026-03-14,8,2,2,14.7,1
42542,2026-03-14,8,3,2,17.2,1
42543,2026-03-14,8,3,1,20.4,1
42544,2026-03-14,9,2,1,13.6,1
42545,2026-03-14,9,2,5,14.8,2
42546,2026-03-14,9,2,6,44.7,1
42547,2026-03-14,9,2,2,55.0,1
42548,2026-03-14,9,3,7,9.1,1
42549,2026-03-14,9,3,2,38.4,1
42550,2026-03-14,10,1,1,3.7,1
42551,2026-03-14,10,1,2,30.4,2
42552,2026-03-14,10,2,1,2.9,1
42553,2026-03-14,10,2,5,15.5,1
42554,2026-03-14,10,2,2,65.1,2
42555,2026-03-14,10,3,1,7.4,1
42556,2026-03-14,10,3,4,11.5,1
42557,2026-03-14,11,1,3,21.1,1
42558,2026-03-14,11,1,2,46.3,1
42559,2026-03-14,11,1,5,14.1,1
42560,2026-03-14,11,2,3,18.6,1
42561,2026-03-14,11,2,1,7.9,1
42562,2026-03-14,11,3,1,5.4,1
42563,2026-03-14,11,3,2,49.4,1
42564,2026-03-14,11,3,8,23.0,2
42565,2026-03-14,11,3,5,10.1,1
42566,2026-03-14,12,1,1,16.5,1
42567,2026-03-14,12,2,1,45.6,2
42568,2026-03-14,12,3,1,13.8,1
42569,2026-03-14,12,3,3,41.8,1
42570,2026-03-14,12,3,5,8.2,1
42571,2026-03-14,12,3,2,43.1,1
42572,2026-03-14,12,3,6,15.8,1
42573,2026-03-15,1,1,1,32.1,3
42574,2026-03-15,1,1,3,25.8,2
42575,2026-03-15,1,2,1,8.7,2
42576,2026-03-15,1,2,6,40.2,1
42577,2026-03-15,1,2,7,20.8,1
42578,2026-03-15,1,3,2,55.0,3
42579,2026-03-15,1,3,1,6.5,2
42580,2026-03-15,1,3,8,1.2,1
42581,2026-03-15,2,1,2,53.3,1
42582,2026-03-15,2,1,1,10.9,1
42583,2026-03-15,2,2,1,15.1,1
42584,2026-03-15,2,2,2,24.9,1
42585,2026-03-15,2,2,3,21.9,1
42586,2026-03-15,2,2,4,18.7,1
42587,2026-03-15,2,3,2,63.2,2
42588,2026-03-15,2,3,5,23.3,1
42589,2026-03-15,2,3,7,5.2,1
42590,2026-03-15,3,1,1,25.9,3
42591,2026-03-15,3,1,3,27.7,1
42592,2026-03-15,3,1,7,7.7,1
42593,2026-03-15,3,1,2,68.0,2
42594,2026-03-15,3,2,1,9.4,2
42595,2026-03-15,3,3,3,39.3,2
42596,2026-03-15,3,3,5,12.5,1
42597,2026-03-15,3,3,1,11.4,2
42598,2026-03-15,3,3,4,20.4,1
42599,2026-03-15,4,1,3,7.6,1
42600,2026-03-15,4,1,1,11.0,2
42601,2026-03-15,4,2,8,2.9,1
42602,2026-03-15,4,3,2,18.1,1
42603,2026-03-15,5,1,2,21.6,1
42604,2026-03-15,5,1,3,10.1,1
42605,2026-03-15,5,2,5,2.7,1
42606,2026-03-15,5,3,3,11.7,1
42607,2026-03-15,5,3,8,6.4,1
42608,2026-03-15,5,3,2,14.9,1
42609,2026-03-15,5,3,7,13.0,1
42610,2026-03-15,5,3,6,53.9,1
42611,2026-03-15,6,1,1,31.6,1
42612,2026-03-15,6,1,2,21.7,1
42613,2026-03-15,6,1,6,27.2,1
42614,2026-03-15,6,1,7,45.2,2
42615,2026-03-15,6,2,2,49.6,2
42616,2026-03-15,6,2,1,27.5,4
42617,2026-03-15,6,2,6,10.6,1
42618,2026-03-15,6,2,4,105.5,2
42619,2026-03-15,6,2,5,13.9,1
42620,2026-03-15,6,3,4,36.6,1
42621,2026-03-15,6,3,2,18.1,1
42622,2026-03-15,6,3,1,15.3,2
42623,2026-03-15,6,3,5,33.3,1
42624,2026-03-15,7,1,1,10.0,1
42625,2026-03-15,7,1,8,32.3,3
42626,2026-03-15,7,1,2,20.4,2
42627,2026-03-15,7,1,3,11.8,2
42628,2026-03-15,7,1,7,8.0,1
42629,2026-03-15,7,1,4,12.6,1
42630,2026-03-15,7,2,1,49.6,5
42631,2026-03-15,7,2,2,41.0,1
42632,2026-03-15,7,2,8,8.6,1
42633,2026-03-15,7,2,3,3.7,1
42634,2026-03-15,7,2,4,41.9,1
42635,2026-03-15,7,2,5,14.3,1
42636,2026-03-15,7,3,3,70.5,4
42637,2026-03-15,7,3,1,16.2,2
42638,2026-03-15,7,3,6,56.1,1
42639,2026-03-15,7,3,5,23.0,1
42640,2026-03-15,7,3,7,6.6,1
42641,2026-03-15,7,3,8,13.4,1
42642,2026-03-15,8,1,3,19.9,1
42643,2026-03-15,8,1,1,13.0,2
42644,2026-03-15,8,1,2,42.3,2
42645,2026-03-15,8,1,7,20.4,1
42646,2026-03-15,8,1,6,35.3,1
42647,2026-03-15,8,2,4,30.9,1
42648,2026-03-15,8,2,7,10.8,2
42649,2026-03-15,8,2,1,4.1,1
42650,2026-03-15,8,3,1,3.9,1
42651,2026-03-15,8,3,2,64.3,3
42652,2026-03-15,8,3,3,18.0,2
42653,2026-03-15,8,3,6,38.9,1
42654,2026-03-15,8,3,8,21.8,2
42655,2026-03-15,8,3,7,10.9,1
42656,2026-03-15,9,1,6,63.8,1
42657,2026-03-15,9,3,1,5.5,1
42658,2026-03-15,9,3,2,80.2,1
42659,2026-03-15,9,3,3,14.4,1
42660,2026-03-15,9,3,5,16.5,1
42661,2026-03-15,10,1,2,3.9,1
42662,2026-03-15,10,2,2,88.7,4
42663,2026-03-15,10,2,5,15.1,1
42664,2026-03-15,10,2,8,9.1,1
42665,2026-03-15,10,2,1,16.0,1
42666,2026-03-15,10,3,7,13.0,1
42667,2026-03-15,10,3,6,23.6,1
42668,2026-03-15,10,3,1,13.5,1
42669,2026-03-15,10,3,5,30.1,1
42670,2026-03-15,11,1,4,115.3,2
42671,2026-03-15,11,1,1,7.7,2
42672,2026-03-15,11,1,3,11.5,1
42673,2026-03-15,11,2,8,3.8,1
42674,2026-03-15,11,2,3,41.8,2
42675,2026-03-15,11,2,2,14.8,1
42676,2026-03-15,11,2,1,24.9,2
42677,2026-03-15,11,3,1,64.9,4
42678,2026-03-15,11,3,4,11.3,2
42679,2026-03-15,11,3,8,4.0,1
42680,2026-03-15,11,3,7,3.9,1
42681,2026-03-15,12,1,2,7.9,1
42682,2026-03-15,12,1,1,2.2,1
42683,2026-03-15,12,2,3,9.6,1
42684,2026-03-15,12,2,2,13.4,1
42685,2026-03-15,12,2,1,6.6,1
42686,2026-03-15,12,3,3,23.1,1
42687,2026-03-15,12,3,2,41.6,1
42688,2026-03-16,1,1,4,44.9,1
42689,2026-03-16,1,1,2,36.1,1
42690,2026-03-16,1,2,1,11.0,2
42691,2026-03-16,1,2,3,18.9,1
42692,2026-03-16,1,2,5,22.6,1
42693,2026-03-16,1,2,4,21.6,1
42694,2026-03-16,1,3,2,30.6,2
42695,2026-03-16,1,3,1,14.7,2
42696,2026-03-16,2,1,6,14.4,1
42697,2026-03-16,2,1,4,162.4,2
42698,2026-03-16,2,1,3,3.0,1
42699,2026-03-16,2,1,2,7.4,1
42700,2026-03-16,2,1,1,21.5,1
42701,2026-03-16,2,2,7,6.2,1
42702,2026-03-16,2,2,1,15.1,2
42703,2026-03-16,2,3,5,7.1,1
42704,2026-03-16,2,3,2,15.4,1
42705,2026-03-16,2,3,1,10.2,1
42706,2026-03-16,3,1,1,31.8,2
42707,2026-03-16,3,1,3,1.5,1
42708,2026-03-16,3,1,2,41.3,1
42709,2026-03-16,3,2,6,10.4,1
42710,2026-03-16,3,2,2,45.2,1
42711,2026-03-16,3,3,2,31.3,1
42712,2026-03-16,3,3,6,6.2,1
42713,2026-03-16,3,3,4,59.9,1
42714,2026-03-16,4,1,3,32.3,1
42715,2026-03-16,4,1,7,13.9,1
42716,2026-03-16,4,2,3,3.2,1
42717,2026-03-16,4,3,1,7.2,2
42718,2026-03-16,4,3,3,5.7,1
42719,2026-03-16,5,1,2,37.2,2
42720,2026-03-16,5,1,3,11.6,1
42721,2026-03-16,5,1,1,18.6,2
42722,2026-03-16,5,2,2,45.4,1
42723,2026-03-16,5,2,6,13.4,1
42724,2026-03-16,5,2,3,26.1,1
42725,2026-03-16,5,2,1,17.4,1
42726,2026-03-16,5,3,6,36.9,1
42727,2026-03-16,5,3,1,9.4,1
42728,2026-03-16,5,3,5,8.7,2
42729,2026-03-16,5,3,2,5.5,1
42730,2026-03-16,6,1,7,7.6,1
42731,2026-03-16,6,1,1,4.3,1
42732,2026-03-16,6,1,4,20.6,1
42733,2026-03-16,6,1,8,3.0,1
42734,2026-03-16,6,2,2,9.2,1
42735,2026-03-16,6,2,1,5.8,1
42736,2026-03-16,6,3,4,38.2,1
42737,2026-03-16,6,3,2,84.7,2
42738,2026-03-16,6,3,6,18.1,1
42739,2026-03-16,7,1,6,21.3,2
42740,2026-03-16,7,1,1,31.6,3
42741,2026-03-16,7,1,2,91.3,2
42742,2026-03-16,7,1,4,6.4,1
42743,2026-03-16,7,1,5,21.3,1
42744,2026-03-16,7,1,3,0.9,1
42745,2026-03-16,7,2,2,10.7,1
42746,2026-03-16,7,2,5,16.0,1
42747,2026-03-16,7,2,6,39.6,2
42748,2026-03-16,7,2,1,56.4,4
42749,2026-03-16,7,2,4,12.6,1
42750,2026-03-16,7,2,8,4.9,1
42751,2026-03-16,7,3,1,18.9,4
42752,2026-03-16,7,3,4,35.6,1
42753,2026-03-16,7,3,2,85.2,2
42754,2026-03-16,7,3,3,22.9,2
42755,2026-03-16,7,3,6,33.5,1
42756,2026-03-16,8,1,3,29.8,1
42757,2026-03-16,8,2,7,30.4,1
42758,2026-03-16,8,2,4,19.8,1
42759,2026-03-16,8,2,3,71.5,3
42760,2026-03-16,8,3,3,36.4,1
42761,2026-03-16,8,3,6,15.4,1
42762,2026-03-16,8,3,1,7.2,1
42763,2026-03-16,9,1,3,13.7,1
42764,2026-03-16,9,2,1,9.7,1
42765,2026-03-16,9,2,3,23.8,1
42766,2026-03-16,9,3,6,6.0,1
42767,2026-03-16,9,3,1,19.0,1
42768,2026-03-16,9,3,8,8.9,1
42769,2026-03-16,10,2,8,3.1,1
42770,2026-03-16,10,3,7,17.2,1
42771,2026-03-16,10,3,3,23.1,1
42772,2026-03-16,10,3,4,20.5,1
42773,2026-03-16,11,1,2,54.0,2
42774,2026-03-16,11,1,6,73.7,1
42775,2026-03-16,11,1,8,12.1,1
42776,2026-03-16,11,1,1,8.4,1
42777,2026-03-16,11,2,6,12.2,1
42778,2026-03-16,11,2,3,12.7,1
42779,2026-03-16,11,2,8,18.6,1
42780,2026-03-16,11,2,7,13.6,1
42781,2026-03-16,11,3,10,34.2,1
42782,2026-03-16,11,3,8,9.7,1
42783,2026-03-16,11,3,1,21.9,3
42784,2026-03-16,11,3,3,8.6,1
42785,2026-03-16,11,3,5,27.6,1
42786,2026-03-16,11,3,4,12.7,1
42787,2026-03-16,12,1,2,41.5,2
42788,2026-03-16,12,2,4,13.6,1
42789,2026-03-16,12,2,5,18.4,2
42790,2026-03-16,12,2,2,35.8,1
42791,2026-03-16,12,3,6,18.1,1
42792,2026-03-16,12,3,3,3.4,1
42793,2026-03-17,1,1,1,9.5,2
42794,2026-03-17,1,2,1,4.3,1
42795,2026-03-17,1,3,3,35.6,2
42796,2026-03-17,1,3,4,35.2,1
42797,2026-03-17,1,3,2,37.9,1
42798,2026-03-17,2,1,2,31.0,1
42799,2026-03-17,2,1,3,13.1,1
42800,2026-03-17,2,1,5,14.5,1
42801,2026-03-17,2,1,1,11.8,2
42802,2026-03-17,2,2,7,15.0,1
42803,2026-03-17,2,2,1,3.3,1
42804,2026-03-17,2,3,4,56.6,1
42805,2026-03-17,2,3,1,2.7,1
42806,2026-03-17,2,3,3,19.0,1
42807,2026-03-17,3,1,9,172.1,1
42808,2026-03-17,3,1,6,23.8,1
42809,2026-03-17,3,1,2,30.1,2
42810,2026-03-17,3,1,3,34.7,1
42811,2026-03-17,3,1,5,6.9,1
42812,2026-03-17,3,2,3,33.4,1
42813,2026-03-17,3,2,5,8.8,1
42814,2026-03-17,3,3,7,11.7,1
42815,2026-03-17,3,3,1,7.9,1
42816,2026-03-17,3,3,4,45.1,1
42817,2026-03-17,4,1,8,1.4,1
42818,2026-03-17,4,2,7,2.5,1
42819,2026-03-17,4,3,2,2.0,1
42820,2026-03-17,5,1,5,42.0,2
42821,2026-03-17,5,1,8,13.5,1
42822,2026-03-17,5,1,4,34.7,1
42823,2026-03-17,5,2,4,38.3,1
42824,2026-03-17,5,2,5,34.3,1
42825,2026-03-17,5,2,1,2.4,1
42826,2026-03-17,5,3,5,13.2,1
42827,2026-03-17,5,3,1,18.0,2
42828,2026-03-17,5,3,2,16.8,1
42829,2026-03-17,5,3,6,54.9,1
42830,2026-03-17,6,1,4,22.3,1
42831,2026-03-17,6,1,3,6.2,1
42832,2026-03-17,6,2,6,52.8,1
42833,2026-03-17,6,2,1,10.2,1
42834,2026-03-17,6,3,10,35.2,1
42835,2026-03-17,6,3,1,2.8,1
42836,2026-03-17,6,3,2,55.1,1
42837,2026-03-17,6,3,8,51.7,2
42838,2026-03-17,7,1,5,9.9,2
42839,2026-03-17,7,1,7,10.4,1
42840,2026-03-17,7,1,6,13.5,1
42841,2026-03-17,7,1,2,39.5,1
42842,2026-03-17,7,1,3,31.5,3
42843,2026-03-17,7,1,1,10.9,2
42844,2026-03-17,7,2,2,113.0,5
42845,2026-03-17,7,2,6,13.4,1
42846,2026-03-17,7,2,3,30.4,2
42847,2026-03-17,7,2,5,18.3,1
42848,2026-03-17,7,2,1,7.4,1
42849,2026-03-17,7,3,2,147.2,3
42850,2026-03-17,7,3,5,86.6,3
42851,2026-03-17,7,3,4,52.2,1
42852,2026-03-17,7,3,1,13.3,2
42853,2026-03-17,7,3,6,5.0,1
42854,2026-03-17,8,1,5,12.4,1
42855,2026-03-17,8,1,3,38.3,2
42856,2026-03-17,8,1,6,44.1,1
42857,2026-03-17,8,1,2,26.6,1
42858,2026-03-17,8,2,3,54.1,2
42859,2026-03-17,8,2,2,6.2,1
42860,2026-03-17,8,2,5,20.4,2
42861,2026-03-17,8,2,1,21.8,1
42862,2026-03-17,8,2,7,9.0,1
42863,2026-03-17,8,3,5,14.3,1
42864,2026-03-17,8,3,3,60.1,2
42865,2026-03-17,8,3,1,7.5,1
42866,2026-03-17,9,1,3,18.6,1
42867,2026-03-17,9,1,2,63.6,2
42868,2026-03-17,9,2,6,25.2,1
42869,2026-03-17,9,2,5,22.7,1
42870,2026-03-17,9,3,7,10.9,1
42871,2026-03-17,9,3,3,26.1,1
42872,2026-03-17,10,1,9,187.1,1
42873,2026-03-17,10,1,5,30.9,1
42874,2026-03-17,10,1,1,15.4,1
42875,2026-03-17,10,1,2,8.6,1
42876,2026-03-17,10,1,4,65.4,1
42877,2026-03-17,10,1,3,27.5,1
42878,2026-03-17,10,2,2,42.4,2
42879,2026-03-17,10,2,3,38.7,1
42880,2026-03-17,10,2,1,8.7,1
42881,2026-03-17,10,3,2,98.5,1
42882,2026-03-17,10,3,7,19.3,1
42883,2026-03-17,11,1,9,163.9,1
42884,2026-03-17,11,1,1,13.1,1
42885,2026-03-17,11,1,7,6.0,1
42886,2026-03-17,11,1,2,19.9,1
42887,2026-03-17,11,1,4,12.0,1
42888,2026-03-17,11,2,2,56.8,2
42889,2026-03-17,11,2,3,7.6,1
42890,2026-03-17,11,2,4,29.5,1
42891,2026-03-17,11,2,6,42.6,1
42892,2026-03-17,11,3,6,59.6,2
42893,2026-03-17,11,3,4,26.7,1
42894,2026-03-17,11,3,1,13.7,2
42895,2026-03-17,12,1,1,11.4,1
42896,2026-03-17,12,1,4,36.0,1
42897,2026-03-17,12,2,1,12.0,1
42898,2026-03-17,12,2,2,16.6,2
42899,2026-03-17,12,3,5,24.6,1
42900,2026-03-18,1,2,3,11.1,1
42901,2026-03-18,1,2,1,8.5,1
42902,2026-03-18,1,2,2,4.2,1
42903,2026-03-18,1,3,2,21.6,1
42904,2026-03-18,1,3,3,19.9,2
42905,2026-03-18,2,1,3,8.8,1
42906,2026-03-18,2,1,5,26.8,2
42907,2026-03-18,2,1,4,39.6,1
42908,2026-03-18,2,1,1,4.9,1
42909,2026-03-18,2,2,1,11.6,2
42910,2026-03-18,2,3,3,8.3,1
42911,2026-03-18,2,3,7,12.4,1
42912,2026-03-18,2,3,8,1.4,1
42913,2026-03-18,3,1,3,86.8,2
42914,2026-03-18,3,1,2,57.1,1
42915,2026-03-18,3,1,6,9.3,1
42916,2026-03-18,3,2,2,45.5,1
42917,2026-03-18,3,2,3,21.4,1
42918,2026-03-18,3,2,5,5.3,1
42919,2026-03-18,3,3,4,54.3,1
42920,2026-03-18,3,3,1,35.8,4
42921,2026-03-18,3,3,3,14.5,2
42922,2026-03-18,4,1,1,3.9,1
42923,2026-03-18,4,2,1,9.2,1
42924,2026-03-18,4,3,7,5.2,1
42925,2026-03-18,4,3,3,89.2,1
42926,2026-03-18,4,3,1,7.6,1
42927,2026-03-18,5,1,3,2.6,1
42928,2026-03-18,5,1,8,8.3,1
42929,2026-03-18,5,1,7,3.9,1
42930,2026-03-18,5,1,1,35.0,1
42931,2026-03-18,5,2,4,67.9,2
42932,2026-03-18,5,2,5,4.5,1
42933,2026-03-18,5,3,5,19.9,2
42934,2026-03-18,5,3,3,37.7,1
42935,2026-03-18,5,3,1,15.3,1
42936,2026-03-18,6,1,2,14.3,1
42937,2026-03-18,6,1,1,20.8,2
42938,2026-03-18,6,1,4,41.6,1
42939,2026-03-18,6,1,6,64.8,1
42940,2026-03-18,6,2,1,12.3,1
42941,2026-03-18,6,2,7,10.0,1
42942,2026-03-18,6,3,4,21.7,1
42943,2026-03-18,6,3,6,14.6,1
42944,2026-03-18,6,3,3,8.3,1
42945,2026-03-18,6,3,8,2.0,1
42946,2026-03-18,7,1,3,20.2,1
42947,2026-03-18,7,1,1,36.6,6
42948,2026-03-18,7,1,6,10.8,1
42949,2026-03-18,7,1,8,19.1,1
42950,2026-03-18,7,1,2,25.9,1
42951,2026-03-18,7,2,3,17.3,1
42952,2026-03-18,7,2,1,25.6,3
42953,2026-03-18,7,2,2,21.6,1
42954,2026-03-18,7,2,4,4.9,1
42955,2026-03-18,7,3,8,1.3,1
42956,2026-03-18,7,3,2,58.7,2
42957,2026-03-18,7,3,1,14.3,2
42958,2026-03-18,7,3,3,32.2,3
42959,2026-03-18,7,3,6,27.1,1
42960,2026-03-18,7,3,5,4.7,1
42961,2026-03-18,8,1,4,39.8,2
42962,2026-03-18,8,1,3,10.4,1
42963,2026-03-18,8,1,6,23.7,1
42964,2026-03-18,8,1,2,8.9,2
42965,2026-03-18,8,1,1,5.9,1
42966,2026-03-18,8,2,1,34.7,3
42967,2026-03-18,8,2,5,45.6,2
42968,2026-03-18,8,3,1,19.2,1
42969,2026-03-18,8,3,2,35.1,2
42970,2026-03-18,8,3,5,16.0,1
42971,2026-03-18,9,1,4,19.9,1
42972,2026-03-18,9,1,6,11.5,1
42973,2026-03-18,9,1,3,34.7,1
42974,2026-03-18,9,3,3,7.3,1
42975,2026-03-18,10,1,1,25.1,3
42976,2026-03-18,10,1,7,13.8,2
42977,2026-03-18,10,3,10,17.7,1
42978,2026-03-18,10,3,4,50.3,1
42979,2026-03-18,10,3,1,8.0,2
42980,2026-03-18,10,3,5,18.9,1
42981,2026-03-18,11,1,5,15.9,2
42982,2026-03-18,11,1,3,16.6,1
42983,2026-03-18,11,2,7,5.3,1
42984,2026-03-18,11,2,1,1.7,1
42985,2026-03-18,11,2,3,9.7,1
42986,2026-03-18,11,2,4,103.3,1
42987,2026-03-18,11,2,2,71.8,2
42988,2026-03-18,11,3,1,30.8,2
42989,2026-03-18,11,3,2,108.2,2
42990,2026-03-18,11,3,8,0.6,1
42991,2026-03-18,11,3,4,21.0,1
42992,2026-03-18,12,1,8,9.3,1
42993,2026-03-18,12,2,2,31.2,1
42994,2026-03-18,12,2,3,4.2,1
42995,2026-03-18,12,3,2,97.4,2
