ProductionKey,Date,MachineKey,ShiftKey,Planned Minutes,Run Minutes,Ideal Minutes,Units Produced,Units Good
16305,2026-04-12,11,3,480.0,424.0,360.5,1236,1207
16306,2026-04-12,12,1,480.0,480.0,442.9,1661,1639
16307,2026-04-12,12,2,480.0,383.5,340.0,1275,1257
16308,2026-04-12,12,3,480.0,474.3,428.8,1608,1586
16309,2026-04-13,1,1,480.0,414.9,370.4,1852,1829
16310,2026-04-13,1,2,480.0,453.6,389.6,1948,1914
16311,2026-04-13,1,3,480.0,430.8,372.8,1864,1837
16312,2026-04-13,2,1,480.0,396.0,356.6,1783,1762
16313,2026-04-13,2,2,480.0,480.0,410.8,2054,2029
16314,2026-04-13,2,3,480.0,331.3,283.6,1418,1393
16315,2026-04-13,3,1,480.0,369.9,308.5,1371,1343
16316,2026-04-13,3,2,480.0,376.1,313.6,1394,1362
16317,2026-04-13,3,3,480.0,409.0,332.8,1479,1448
16318,2026-04-13,4,1,480.0,464.4,414.4,2617,2595
16319,2026-04-13,4,2,480.0,480.0,430.2,2717,2669
16320,2026-04-13,4,3,480.0,458.4,398.7,2518,2492
16321,2026-04-13,5,1,480.0,433.4,362.6,1036,1025
16322,2026-04-13,5,2,480.0,341.7,285.6,816,802
16323,2026-04-13,5,3,480.0,316.2,259.4,741,730
16324,2026-04-13,6,1,480.0,378.2,331.1,946,928
16325,2026-04-13,6,2,480.0,452.2,392.4,1121,1101
16326,2026-04-13,6,3,480.0,367.7,289.1,826,810
16327,2026-04-13,7,1,480.0,299.8,228.0,570,556
16328,2026-04-13,7,2,480.0,290.1,213.2,533,517
16329,2026-04-13,7,3,437.8,234.4,163.2,408,397
16330,2026-04-13,8,1,480.0,384.8,330.4,862,843
16331,2026-04-13,8,2,480.0,397.3,346.9,905,883
16332,2026-04-13,8,3,480.0,375.6,302.4,789,771
16333,2026-04-13,9,1,480.0,476.9,420.9,1329,1318
16334,2026-04-13,9,2,480.0,454.1,417.1,1317,1299
16335,2026-04-13,9,3,480.0,470.4,417.7,1319,1302
16336,2026-04-13,10,1,480.0,469.8,395.5,1582,1563
16337,2026-04-13,10,2,480.0,448.9,393.2,1573,1545
16338,2026-04-13,10,3,480.0,464.4,383.8,1535,1513
16339,2026-04-13,11,1,480.0,297.1,255.2,875,866
16340,2026-04-13,11,2,480.0,376.7,322.9,1107,1080
16341,2026-04-13,11,3,480.0,436.0,371.0,1272,1240
16342,2026-04-13,12,1,480.0,440.3,397.6,1491,1476
16343,2026-04-13,12,2,480.0,452.1,416.5,1562,1530
16344,2026-04-13,12,3,480.0,437.3,385.3,1445,1420
16345,2026-04-14,1,1,480.0,445.9,400.2,2001,1975
16346,2026-04-14,1,2,480.0,421.7,389.8,1949,1926
16347,2026-04-14,1,3,480.0,419.7,361.2,1806,1778
16348,2026-04-14,2,1,480.0,440.3,377.2,1886,1859
16349,2026-04-14,2,2,480.0,454.5,397.6,1988,1959
16350,2026-04-14,2,3,480.0,424.2,362.6,1813,1796
16351,2026-04-14,3,1,480.0,417.3,347.2,1543,1518
16352,2026-04-14,3,2,480.0,354.0,293.4,1304,1277
16353,2026-04-14,3,3,480.0,480.0,385.4,1713,1679
16354,2026-04-14,4,1,480.0,433.9,398.2,2515,2476
16355,2026-04-14,4,2,480.0,473.8,438.6,2770,2743
16356,2026-04-14,4,3,480.0,473.6,417.5,2637,2616
16357,2026-04-14,5,1,480.0,473.4,404.2,1155,1129
16358,2026-04-14,5,2,480.0,474.0,398.3,1138,1116
16359,2026-04-14,5,3,437.9,435.3,353.1,1009,991
16360,2026-04-14,6,1,480.0,384.1,332.1,949,929
16361,2026-04-14,6,2,480.0,433.4,370.3,1058,1035
16362,2026-04-14,6,3,480.0,396.6,332.9,951,938
16363,2026-04-14,7,1,480.0,310.8,227.6,569,557
16364,2026-04-14,7,2,480.0,253.9,185.2,463,450
16365,2026-04-14,7,3,480.0,251.0,185.6,464,451
16366,2026-04-14,8,1,480.0,297.2,248.0,647,639
16367,2026-04-14,8,2,480.0,340.1,291.3,760,745
16368,2026-04-14,8,3,480.0,294.0,251.8,657,645
16369,2026-04-14,9,1,480.0,330.1,287.2,907,895
16370,2026-04-14,9,2,480.0,455.4,411.7,1300,1287
16371,2026-04-14,9,3,480.0,424.8,366.7,1158,1143
16372,2026-04-14,10,1,480.0,386.5,341.8,1367,1346
16373,2026-04-14,10,2,480.0,402.2,347.5,1390,1365
16374,2026-04-14,10,3,480.0,428.9,358.8,1435,1422
16375,2026-04-14,11,1,480.0,448.1,383.0,1313,1279
16376,2026-04-14,11,2,480.0,450.9,371.6,1274,1246
16377,2026-04-14,11,3,480.0,408.9,319.1,1094,1061
16378,2026-04-14,12,1,480.0,461.0,414.4,1554,1526
16379,2026-04-14,12,2,480.0,464.5,418.9,1571,1542
16380,2026-04-14,12,3,480.0,370.7,311.2,1167,1149
16381,2026-04-15,1,1,480.0,401.7,362.8,1814,1793
16382,2026-04-15,1,2,480.0,425.9,392.0,1960,1945
16383,2026-04-15,1,3,480.0,480.0,415.2,2076,2041
16384,2026-04-15,2,1,480.0,425.7,373.2,1866,1845
16385,2026-04-15,2,2,480.0,480.0,418.6,2093,2059
16386,2026-04-15,2,3,450.4,359.1,297.0,1485,1464
16387,2026-04-15,3,1,480.0,336.2,277.0,1231,1207
16388,2026-04-15,3,2,480.0,394.7,320.9,1426,1399
16389,2026-04-15,3,3,440.7,352.8,288.2,1281,1255
16390,2026-04-15,4,1,480.0,431.5,404.1,2552,2533
16391,2026-04-15,4,2,480.0,424.7,382.1,2413,2385
16392,2026-04-15,4,3,480.0,402.3,358.3,2263,2245
16393,2026-04-15,5,1,480.0,450.9,390.6,1116,1090
16394,2026-04-15,5,2,480.0,477.1,427.4,1221,1203
16395,2026-04-15,5,3,480.0,451.6,374.5,1070,1045
16396,2026-04-15,6,1,480.0,350.7,290.9,831,812
16397,2026-04-15,6,2,480.0,377.6,316.8,905,882
16398,2026-04-15,6,3,480.0,460.4,391.3,1118,1096
16399,2026-04-15,7,1,480.0,172.9,131.2,328,317
16400,2026-04-15,7,2,480.0,256.3,190.8,477,466
16401,2026-04-15,7,3,480.0,239.9,171.6,429,419
16402,2026-04-15,8,1,480.0,437.5,369.9,965,943
16403,2026-04-15,8,2,480.0,306.0,257.6,672,655
16404,2026-04-15,8,3,480.0,384.1,315.1,822,804
16405,2026-04-15,9,1,480.0,403.0,366.1,1156,1147
16406,2026-04-15,9,2,480.0,480.0,427.8,1351,1332
16407,2026-04-15,9,3,480.0,456.9,400.3,1264,1250
16408,2026-04-15,10,1,480.0,468.6,406.2,1625,1601
16409,2026-04-15,10,2,480.0,387.7,328.2,1313,1292
16410,2026-04-15,10,3,480.0,467.4,387.8,1551,1522
16411,2026-04-15,11,1,480.0,346.3,292.0,1001,984
16412,2026-04-15,11,2,480.0,404.3,351.2,1204,1183
16413,2026-04-15,11,3,480.0,335.7,274.2,940,924
16414,2026-04-15,12,1,480.0,410.5,354.9,1331,1307
16415,2026-04-15,12,2,480.0,441.6,374.9,1406,1389
16416,2026-04-15,12,3,480.0,330.7,298.1,1118,1103
16417,2026-04-16,1,1,480.0,476.8,422.6,2113,2097
16418,2026-04-16,1,2,480.0,424.8,375.4,1877,1857
16419,2026-04-16,1,3,480.0,465.3,408.4,2042,2022
16420,2026-04-16,2,1,480.0,394.4,356.2,1781,1774
16421,2026-04-16,2,2,480.0,450.9,391.0,1955,1932
16422,2026-04-16,2,3,480.0,422.9,363.0,1815,1791
16423,2026-04-16,3,1,480.0,425.4,347.6,1545,1510
16424,2026-04-16,3,2,480.0,429.0,356.4,1584,1558
16425,2026-04-16,3,3,480.0,447.5,361.1,1605,1572
16426,2026-04-16,4,1,480.0,480.0,422.4,2668,2636
16427,2026-04-16,4,2,480.0,411.3,372.6,2353,2330
16428,2026-04-16,4,3,480.0,449.2,405.2,2559,2525
16429,2026-04-16,5,1,480.0,469.5,401.4,1147,1129
16430,2026-04-16,5,2,480.0,448.0,391.6,1119,1102
16431,2026-04-16,5,3,480.0,404.0,330.1,943,925
16432,2026-04-16,6,1,480.0,395.6,345.4,987,963
16433,2026-04-16,6,2,480.0,325.4,268.4,767,755
16434,2026-04-16,6,3,480.0,300.3,251.3,718,704
16435,2026-04-16,7,1,480.0,295.3,218.4,546,534
16436,2026-04-16,7,2,480.0,305.7,235.2,588,569
16437,2026-04-16,7,3,480.0,365.3,258.0,645,629
16438,2026-04-16,8,1,480.0,445.8,382.9,999,980
16439,2026-04-16,8,2,480.0,431.1,368.0,960,940
16440,2026-04-16,8,3,480.0,430.6,349.6,912,888
16441,2026-04-16,9,1,480.0,405.0,369.6,1167,1151
16442,2026-04-16,9,2,480.0,480.0,432.6,1366,1350
16443,2026-04-16,9,3,480.0,453.5,385.1,1216,1195
16444,2026-04-16,10,1,480.0,438.2,365.2,1461,1442
16445,2026-04-16,10,2,480.0,372.8,325.8,1303,1280
16446,2026-04-16,10,3,480.0,451.9,378.0,1512,1485
16447,2026-04-16,11,1,480.0,344.2,295.8,1014,997
16448,2026-04-16,11,2,480.0,320.0,268.9,922,898
16449,2026-04-16,11,3,480.0,356.1,299.2,1026,1001
16450,2026-04-16,12,1,480.0,468.4,399.2,1497,1477
16451,2026-04-16,12,2,480.0,413.5,369.9,1387,1383
16452,2026-04-16,12,3,480.0,461.5,394.4,1479,1462
16453,2026-04-17,1,1,287.3,240.4,217.6,1088,1071
16454,2026-04-17,1,2,480.0,421.3,373.0,1865,1828
16455,2026-04-17,1,3,480.0,480.0,409.8,2049,2027
16456,2026-04-17,2,1,480.0,453.2,399.6,1998,1966
16457,2026-04-17,2,2,480.0,465.2,410.4,2052,2040
16458,2026-04-17,2,3,480.0,433.1,367.2,1836,1810
16459,2026-04-17,3,1,480.0,444.3,367.4,1633,1601
16460,2026-04-17,3,2,480.0,253.3,212.2,943,923
16461,2026-04-17,3,3,480.0,444.9,347.6,1545,1506
16462,2026-04-17,4,1,480.0,479.2,434.1,2742,2711
16463,2026-04-17,4,2,480.0,478.2,452.8,2860,2842
16464,2026-04-17,4,3,480.0,396.0,330.9,2090,2083
16465,2026-04-17,5,1,480.0,415.6,354.2,1012,986
16466,2026-04-17,5,2,480.0,446.4,395.9,1131,1115
16467,2026-04-17,5,3,480.0,332.8,280.4,801,782
16468,2026-04-17,6,1,480.0,298.7,262.9,751,734
16469,2026-04-17,6,2,480.0,425.9,358.1,1023,1005
16470,2026-04-17,6,3,448.6,323.2,273.7,782,771
16471,2026-04-17,7,1,480.0,194.2,136.0,340,331
16472,2026-04-17,7,2,480.0,264.9,186.0,465,453
16473,2026-04-17,7,3,480.0,126.4,88.4,221,215
16474,2026-04-17,8,1,480.0,447.7,395.2,1031,1015
16475,2026-04-17,8,2,480.0,396.4,336.9,879,858
16476,2026-04-17,8,3,480.0,407.4,336.6,878,860
16477,2026-04-17,9,1,480.0,480.0,433.5,1369,1355
16478,2026-04-17,9,2,480.0,449.6,393.6,1243,1224
16479,2026-04-17,9,3,480.0,418.5,378.1,1194,1186
16480,2026-04-17,10,1,480.0,394.0,344.8,1379,1361
16481,2026-04-17,10,2,480.0,414.5,357.5,1430,1402
16482,2026-04-17,10,3,448.7,425.5,354.2,1417,1391
16483,2026-04-17,11,1,480.0,413.5,353.2,1211,1180
16484,2026-04-17,11,2,480.0,456.6,391.1,1341,1315
16485,2026-04-17,11,3,456.6,309.9,247.6,849,828
16486,2026-04-17,12,1,480.0,480.0,411.5,1543,1515
16487,2026-04-17,12,2,480.0,446.6,398.1,1493,1468
16488,2026-04-17,12,3,480.0,345.8,290.9,1091,1075
16489,2026-04-18,1,1,480.0,460.9,423.2,2116,2080
16490,2026-04-18,1,2,480.0,467.9,421.4,2107,2079
16491,2026-04-18,1,3,480.0,443.8,369.6,1848,1825
16492,2026-04-18,2,1,480.0,429.8,376.8,1884,1861
16493,2026-04-18,2,2,480.0,424.6,375.0,1875,1850
16494,2026-04-18,2,3,480.0,428.4,371.2,1856,1832
16495,2026-04-18,3,1,480.0,386.3,326.5,1451,1416
16496,2026-04-18,3,2,480.0,396.7,327.1,1454,1432
16497,2026-04-18,3,3,480.0,383.9,316.4,1406,1379
16498,2026-04-18,4,1,480.0,480.0,431.0,2722,2705
16499,2026-04-18,4,2,480.0,476.3,437.0,2760,2755
16500,2026-04-18,4,3,480.0,460.8,399.6,2524,2505
16501,2026-04-18,5,1,480.0,306.8,262.9,751,737
16502,2026-04-18,5,2,480.0,370.3,313.2,895,875
16503,2026-04-18,5,3,480.0,425.5,352.8,1008,992
16504,2026-04-18,6,1,480.0,428.9,367.5,1050,1032
16505,2026-04-18,6,2,480.0,470.7,411.2,1175,1155
16506,2026-04-18,6,3,480.0,450.7,361.6,1033,1010
16507,2026-04-18,7,1,480.0,326.5,238.4,596,583
16508,2026-04-18,7,2,480.0,288.9,216.8,542,529
16509,2026-04-18,7,3,480.0,289.3,197.2,493,479
16510,2026-04-18,8,1,480.0,290.3,244.6,638,629
16511,2026-04-18,8,2,480.0,410.8,338.1,882,867
16512,2026-04-18,8,3,480.0,444.4,359.2,937,913
16513,2026-04-18,9,1,480.0,480.0,423.7,1338,1316
16514,2026-04-18,9,2,480.0,460.3,408.5,1290,1279
16515,2026-04-18,9,3,480.0,336.5,292.0,922,913
16516,2026-04-18,10,1,480.0,446.6,390.0,1560,1531
16517,2026-04-18,10,2,480.0,405.8,353.8,1415,1392
16518,2026-04-18,10,3,480.0,480.0,393.0,1572,1538
16519,2026-04-18,11,1,480.0,306.0,270.7,928,904
16520,2026-04-18,11,2,480.0,480.0,413.0,1416,1383
16521,2026-04-18,11,3,480.0,364.4,297.2,1019,996
16522,2026-04-18,12,1,480.0,466.5,406.4,1524,1489
16523,2026-04-18,12,2,480.0,444.7,387.2,1452,1436
16524,2026-04-18,12,3,480.0,374.9,321.6,1206,1190
16525,2026-04-19,1,1,480.0,348.0,301.8,1509,1490
16526,2026-04-19,1,2,480.0,480.0,414.4,2072,2052
16527,2026-04-19,1,3,480.0,459.7,407.8,2039,2016
16528,2026-04-19,2,1,480.0,443.3,394.0,1970,1945
16529,2026-04-19,2,2,480.0,402.4,356.6,1783,1756
16530,2026-04-19,2,3,480.0,435.4,358.8,1794,1757
16531,2026-04-19,3,1,480.0,349.5,292.3,1299,1279
16532,2026-04-19,3,2,480.0,341.8,274.3,1219,1193
16533,2026-04-19,3,3,480.0,414.4,329.2,1463,1440
16534,2026-04-19,4,1,480.0,480.0,428.1,2704,2664
16535,2026-04-19,4,2,480.0,445.3,412.6,2606,2571
16536,2026-04-19,4,3,480.0,398.5,366.2,2313,2304
16537,2026-04-19,5,1,480.0,395.4,346.9,991,976
16538,2026-04-19,5,2,480.0,415.7,355.2,1015,1001
16539,2026-04-19,5,3,480.0,446.8,372.4,1064,1052
16540,2026-04-19,6,1,480.0,471.7,405.3,1158,1136
16541,2026-04-19,6,2,480.0,216.7,184.1,526,516
16542,2026-04-19,6,3,480.0,392.5,321.3,918,906
16543,2026-04-19,7,1,480.0,256.5,188.4,471,458
16544,2026-04-19,7,2,480.0,272.0,204.0,510,496
16545,2026-04-19,7,3,480.0,276.4,199.6,499,486
16546,2026-04-19,8,1,480.0,446.5,369.9,965,945
16547,2026-04-19,8,2,480.0,396.4,335.4,875,865
16548,2026-04-19,8,3,480.0,400.1,326.2,851,830
16549,2026-04-19,9,1,480.0,459.9,419.3,1324,1306
16550,2026-04-19,9,2,480.0,455.3,414.2,1308,1295
16551,2026-04-19,9,3,442.5,408.0,363.2,1147,1134
16552,2026-04-19,10,1,480.0,358.4,321.0,1284,1267
16553,2026-04-19,10,2,480.0,391.7,339.0,1356,1334
16554,2026-04-19,10,3,480.0,230.8,194.2,777,767
16555,2026-04-19,11,1,480.0,446.0,368.7,1264,1240
16556,2026-04-19,11,2,480.0,387.5,332.2,1139,1110
16557,2026-04-19,11,3,438.5,214.7,180.8,620,603
16558,2026-04-19,12,1,480.0,449.8,382.1,1433,1408
16559,2026-04-19,12,2,480.0,458.5,403.5,1513,1495
16560,2026-04-19,12,3,452.4,452.4,392.5,1472,1461
16561,2026-04-20,1,1,480.0,460.7,424.4,2122,2098
16562,2026-04-20,1,2,480.0,453.7,402.6,2013,1974
16563,2026-04-20,1,3,480.0,464.1,398.4,1992,1966
16564,2026-04-20,2,1,480.0,401.1,360.2,1801,1776
16565,2026-04-20,2,2,480.0,435.9,365.8,1829,1803
16566,2026-04-20,2,3,480.0,471.3,413.0,2065,2025
16567,2026-04-20,3,1,480.0,381.1,318.1,1414,1384
16568,2026-04-20,3,2,480.0,329.9,276.1,1227,1198
16569,2026-04-20,3,3,480.0,350.5,290.2,1290,1261
16570,2026-04-20,4,1,480.0,460.1,420.9,2658,2634
16571,2026-04-20,4,2,480.0,361.8,327.3,2067,2062
16572,2026-04-20,4,3,480.0,434.7,395.4,2497,2457
16573,2026-04-20,5,1,480.0,383.4,320.2,915,905
16574,2026-04-20,5,2,480.0,475.2,399.7,1142,1119
16575,2026-04-20,5,3,480.0,344.5,281.4,804,791
16576,2026-04-20,6,1,480.0,450.7,378.7,1082,1055
16577,2026-04-20,6,2,480.0,432.5,363.6,1039,1010
16578,2026-04-20,6,3,480.0,349.8,288.4,824,812
16579,2026-04-20,7,1,480.0,343.4,260.0,650,635
16580,2026-04-20,7,2,480.0,288.7,216.8,542,525
16581,2026-04-20,7,3,480.0,360.5,253.6,634,615
16582,2026-04-20,8,1,480.0,266.4,225.0,587,576
16583,2026-04-20,8,2,480.0,378.0,330.1,861,846
16584,2026-04-20,8,3,480.0,391.9,312.0,814,800
16585,2026-04-20,9,1,480.0,337.5,303.4,958,947
16586,2026-04-20,9,2,480.0,460.3,419.3,1324,1304
16587,2026-04-20,9,3,451.0,418.1,368.3,1163,1150
16588,2026-04-20,10,1,480.0,428.3,376.2,1505,1475
16589,2026-04-20,10,2,480.0,448.4,382.8,1531,1515
16590,2026-04-20,10,3,480.0,380.5,322.0,1288,1277
16591,2026-04-20,11,1,480.0,437.2,370.7,1271,1237
16592,2026-04-20,11,2,480.0,437.9,374.5,1284,1251
16593,2026-04-20,11,3,480.0,402.1,336.0,1152,1122
16594,2026-04-20,12,1,480.0,442.9,393.9,1477,1451
16595,2026-04-20,12,2,480.0,440.2,395.5,1483,1460
16596,2026-04-20,12,3,480.0,439.8,378.4,1419,1407
16597,2026-04-21,1,1,480.0,410.8,366.8,1834,1810
16598,2026-04-21,1,2,480.0,412.0,354.6,1773,1745
16599,2026-04-21,1,3,480.0,317.7,265.4,1327,1302
16600,2026-04-21,2,1,480.0,444.3,384.8,1924,1897
16601,2026-04-21,2,2,480.0,418.2,358.6,1793,1755
16602,2026-04-21,2,3,480.0,372.5,320.0,1600,1580
16603,2026-04-21,3,1,480.0,400.0,336.4,1495,1463
16604,2026-04-21,3,2,480.0,355.6,300.4,1335,1299
16605,2026-04-21,3,3,433.8,314.9,253.8,1128,1102
16606,2026-04-21,4,1,480.0,460.0,427.8,2702,2680
16607,2026-04-21,4,2,480.0,466.0,426.4,2693,2658
16608,2026-04-21,4,3,480.0,443.8,399.5,2523,2492
16609,2026-04-21,5,1,480.0,401.4,350.0,1000,983
16610,2026-04-21,5,2,480.0,452.0,387.8,1108,1085
16611,2026-04-21,5,3,480.0,405.6,348.9,997,981
16612,2026-04-21,6,1,480.0,424.1,364.0,1040,1015
16613,2026-04-21,6,2,480.0,359.8,317.4,907,890
16614,2026-04-21,6,3,480.0,325.2,274.8,785,774
16615,2026-04-21,7,1,480.0,284.7,206.4,516,504
16616,2026-04-21,7,2,480.0,313.1,235.2,588,576
16617,2026-04-21,7,3,480.0,352.5,251.2,628,613
16618,2026-04-21,8,1,480.0,416.5,339.2,885,867
16619,2026-04-21,8,2,480.0,279.4,240.0,626,615
16620,2026-04-21,8,3,480.0,424.9,357.6,933,911
16621,2026-04-21,9,1,480.0,474.6,425.0,1342,1325
16622,2026-04-21,9,2,480.0,433.7,390.8,1234,1215
16623,2026-04-21,9,3,480.0,422.5,356.9,1127,1111
16624,2026-04-21,10,1,480.0,480.0,398.2,1593,1571
16625,2026-04-21,10,2,480.0,432.2,381.0,1524,1502
16626,2026-04-21,10,3,480.0,399.2,332.8,1331,1304
16627,2026-04-21,11,1,480.0,467.5,408.9,1402,1367
16628,2026-04-21,11,2,480.0,397.8,342.1,1173,1145
16629,2026-04-21,11,3,480.0,229.3,189.9,651,635
16630,2026-04-21,12,1,480.0,383.5,336.3,1261,1249
16631,2026-04-21,12,2,480.0,461.0,404.8,1518,1509
16632,2026-04-21,12,3,480.0,403.8,344.3,1291,1275
16633,2026-04-22,1,1,480.0,471.7,413.2,2066,2037
16634,2026-04-22,1,2,480.0,351.3,305.4,1527,1502
16635,2026-04-22,1,3,480.0,480.0,415.2,2076,2065
16636,2026-04-22,2,1,480.0,459.9,400.6,2003,1985
16637,2026-04-22,2,2,480.0,464.6,409.8,2049,2026
16638,2026-04-22,2,3,480.0,367.4,320.0,1600,1565
16639,2026-04-22,3,1,480.0,377.4,309.4,1375,1344
16640,2026-04-22,3,2,480.0,349.1,292.3,1299,1266
16641,2026-04-22,3,3,480.0,339.2,277.9,1235,1204
16642,2026-04-22,4,1,480.0,446.6,406.0,2564,2526
16643,2026-04-22,4,2,480.0,424.3,377.5,2384,2353
16644,2026-04-22,4,3,480.0,425.9,376.0,2375,2342
16645,2026-04-22,5,1,480.0,406.9,352.1,1006,983
16646,2026-04-22,5,2,480.0,401.5,345.1,986,967
16647,2026-04-22,5,3,480.0,283.7,246.4,704,691
16648,2026-04-22,6,1,480.0,285.4,236.6,676,661
16649,2026-04-22,6,2,480.0,368.9,310.1,886,866
16650,2026-04-22,6,3,480.0,431.6,347.6,993,973
16651,2026-04-22,7,1,480.0,386.8,288.4,721,699
16652,2026-04-22,7,2,480.0,179.3,135.6,339,328
16653,2026-04-22,7,3,480.0,219.9,156.8,392,383
16654,2026-04-22,8,1,344.4,291.6,252.2,658,646
16655,2026-04-22,8,2,480.0,457.0,398.3,1039,1021
16656,2026-04-22,8,3,480.0,254.8,208.2,543,528
16657,2026-04-22,9,1,480.0,450.1,403.1,1273,1262
16658,2026-04-22,9,2,480.0,460.2,416.1,1314,1306
16659,2026-04-22,9,3,480.0,446.8,394.9,1247,1224
16660,2026-04-22,10,1,480.0,449.9,401.2,1605,1582
16661,2026-04-22,10,2,480.0,253.7,216.0,864,853
16662,2026-04-22,10,3,480.0,330.9,277.8,1111,1094
16663,2026-04-22,11,1,480.0,398.9,337.8,1158,1129
16664,2026-04-22,11,2,480.0,313.7,267.5,917,899
16665,2026-04-22,11,3,480.0,399.3,325.5,1116,1091
16666,2026-04-22,12,1,480.0,480.0,422.4,1584,1561
16667,2026-04-22,12,2,480.0,472.7,429.6,1611,1587
16668,2026-04-22,12,3,480.0,424.4,355.7,1334,1310
16669,2026-04-23,1,1,480.0,446.8,407.8,2039,2025
16670,2026-04-23,1,2,480.0,430.0,387.0,1935,1910
16671,2026-04-23,1,3,480.0,417.5,362.6,1813,1787
16672,2026-04-23,2,1,480.0,413.2,349.8,1749,1728
16673,2026-04-23,2,2,480.0,405.8,363.6,1818,1796
16674,2026-04-23,2,3,480.0,445.7,374.2,1871,1848
16675,2026-04-23,3,1,480.0,269.7,225.0,1000,979
16676,2026-04-23,3,2,480.0,351.4,295.2,1312,1285
16677,2026-04-23,3,3,480.0,388.7,312.8,1390,1362
16678,2026-04-23,4,1,480.0,442.3,400.1,2527,2497
16679,2026-04-23,4,2,480.0,477.3,428.8,2708,2676
16680,2026-04-23,4,3,480.0,463.1,407.1,2571,2563
16681,2026-04-23,5,1,480.0,418.3,364.0,1040,1009
16682,2026-04-23,5,2,480.0,325.8,280.4,801,788
16683,2026-04-23,5,3,449.2,287.7,244.3,698,686
16684,2026-04-23,6,1,480.0,384.6,314.3,898,882
16685,2026-04-23,6,2,480.0,336.7,283.1,809,796
16686,2026-04-23,6,3,480.0,402.7,326.2,932,913
16687,2026-04-23,7,1,480.0,251.5,188.0,470,458
16688,2026-04-23,7,2,480.0,389.3,293.6,734,717
16689,2026-04-23,7,3,480.0,319.3,228.0,570,550
16690,2026-04-23,8,1,480.0,366.7,312.4,815,799
16691,2026-04-23,8,2,480.0,284.2,241.9,631,617
16692,2026-04-23,8,3,480.0,424.9,346.1,903,886
16693,2026-04-23,9,1,480.0,477.9,433.8,1370,1358
16694,2026-04-23,9,2,480.0,371.2,335.7,1060,1040
16695,2026-04-23,9,3,480.0,459.4,397.7,1256,1235
16696,2026-04-23,10,1,480.0,465.9,398.0,1592,1568
16697,2026-04-23,10,2,480.0,449.1,389.8,1559,1546
16698,2026-04-23,10,3,480.0,437.6,357.2,1429,1404
16699,2026-04-23,11,1,480.0,435.3,368.1,1262,1243
16700,2026-04-23,11,2,480.0,473.4,400.8,1374,1358
16701,2026-04-23,11,3,480.0,257.5,218.8,750,731
16702,2026-04-23,12,1,480.0,444.2,388.8,1458,1435
16703,2026-04-23,12,2,480.0,311.6,277.1,1039,1019
16704,2026-04-23,12,3,480.0,410.3,360.3,1351,1336
16705,2026-04-24,1,1,480.0,473.1,419.0,2095,2070
16706,2026-04-24,1,2,480.0,453.5,407.2,2036,2009
16707,2026-04-24,1,3,480.0,474.2,414.2,2071,2044
16708,2026-04-24,2,1,480.0,473.6,398.8,1994,1978
16709,2026-04-24,2,2,480.0,452.7,397.8,1989,1970
16710,2026-04-24,2,3,480.0,344.5,293.4,1467,1447
16711,2026-04-24,3,1,480.0,338.7,279.9,1244,1210
16712,2026-04-24,3,2,480.0,219.2,181.1,805,785
16713,2026-04-24,3,3,480.0,313.3,250.0,1111,1093
16714,2026-04-24,4,1,480.0,480.0,447.3,2825,2788
16715,2026-04-24,4,2,480.0,480.0,434.1,2742,2721
16716,2026-04-24,4,3,480.0,480.0,402.5,2542,2523
16717,2026-04-24,5,1,480.0,331.5,284.9,814,803
16718,2026-04-24,5,2,480.0,471.1,413.0,1180,1163
16719,2026-04-24,5,3,480.0,395.3,318.1,909,895
16720,2026-04-24,6,1,480.0,385.6,311.5,890,866
16721,2026-04-24,6,2,480.0,374.6,310.4,887,869
16722,2026-04-24,6,3,480.0,462.1,372.4,1064,1047
16723,2026-04-24,7,1,480.0,295.1,221.6,554,541
16724,2026-04-24,7,2,480.0,370.2,276.4,691,672
16725,2026-04-24,7,3,480.0,240.8,170.4,426,417
16726,2026-04-24,8,1,480.0,408.2,343.5,896,881
16727,2026-04-24,8,2,480.0,326.9,273.3,713,699
16728,2026-04-24,8,3,480.0,342.7,281.8,735,719
16729,2026-04-24,9,1,480.0,461.2,415.8,1313,1292
16730,2026-04-24,9,2,480.0,469.9,412.9,1304,1286
16731,2026-04-24,9,3,480.0,432.7,378.4,1195,1186
16732,2026-04-24,10,1,480.0,345.0,297.0,1188,1175
16733,2026-04-24,10,2,480.0,384.6,332.2,1329,1311
16734,2026-04-24,10,3,480.0,159.5,136.0,544,534
16735,2026-04-24,11,1,480.0,448.8,373.0,1279,1246
16736,2026-04-24,11,2,480.0,369.1,313.0,1073,1043
16737,2026-04-24,11,3,480.0,443.0,361.4,1239,1217
16738,2026-04-24,12,1,480.0,363.2,316.8,1188,1173
16739,2026-04-24,12,2,480.0,442.0,375.2,1407,1388
16740,2026-04-24,12,3,480.0,461.1,383.5,1438,1418
16741,2026-04-25,1,1,480.0,462.0,413.6,2068,2045
16742,2026-04-25,1,2,480.0,433.2,371.0,1855,1834
16743,2026-04-25,1,3,480.0,451.3,385.4,1927,1903
16744,2026-04-25,2,1,480.0,449.6,388.0,1940,1907
16745,2026-04-25,2,2,480.0,421.2,367.4,1837,1811
16746,2026-04-25,2,3,480.0,423.5,370.0,1850,1828
16747,2026-04-25,3,1,480.0,412.5,344.5,1531,1506
