DonationKey,Donation Date,DonorKey,CampaignKey,ChannelKey,FundraiserKey,Gift Amount,Gift Type,Payment Method,Is First Gift
55681,2025-05-04,5378,31,4,,14.48,Recurring,Card,False
123093,2025-05-04,11841,29,2,,15.31,Recurring,Card,False
62324,2025-05-04,6030,32,5,,23.32,Recurring,Card,False
69041,2025-05-04,6675,28,1,,21.97,Recurring,Card,False
53973,2025-05-04,5208,28,1,,16.47,Recurring,Card,False
1533,2025-05-04,155,29,2,,13.9,Recurring,Card,False
62279,2025-05-04,6029,29,2,,11.07,Recurring,Card,False
92440,2025-05-04,8893,28,1,,5.0,Recurring,Card,False
3808,2025-05-04,349,28,1,,18.47,Recurring,Card,False
998,2025-05-04,101,32,5,,19.49,Recurring,Card,False
67121,2025-05-04,6485,33,6,,23.99,Recurring,Card,False
59101,2025-05-04,5713,28,1,,20.1,Recurring,Card,False
3936,2025-05-04,360,29,2,,23.96,Recurring,Card,False
93518,2025-05-04,8993,31,4,,18.49,Recurring,Card,False
67919,2025-05-04,6572,29,2,,26.44,Recurring,Card,False
4067,2025-05-04,370,28,1,,17.12,Recurring,Card,False
68034,2025-05-04,6585,28,1,,14.22,Recurring,Card,False
89898,2025-05-04,8672,32,5,,15.77,Recurring,Card,False
3846,2025-05-04,351,28,1,,25.95,Recurring,Card,False
51792,2025-05-04,4978,28,1,,17.63,Recurring,Card,False
84426,2025-05-04,8117,32,5,,11.81,Recurring,Card,False
69487,2025-05-04,6728,28,1,,24.2,Recurring,Card,False
58979,2025-05-04,5700,28,1,,9.51,Recurring,Card,False
84226,2025-05-04,8103,28,1,,11.08,Recurring,Card,False
89718,2025-05-04,8658,29,2,,9.68,Recurring,Card,False
68195,2025-05-04,6598,29,2,,11.36,Recurring,Card,False
4235,2025-05-04,387,31,4,,12.95,Recurring,Card,False
77950,2025-05-04,7538,28,1,,16.13,Recurring,Card,False
84281,2025-05-04,8108,28,1,,17.78,Recurring,Card,False
58597,2025-05-04,5664,32,5,,10.12,Recurring,Card,False
52080,2025-05-04,5005,33,6,,23.68,Recurring,Card,False
57834,2025-05-04,5577,29,2,,27.54,Recurring,Card,False
58866,2025-05-04,5692,32,5,,28.06,Recurring,Card,False
51882,2025-05-04,4984,28,1,,11.61,Recurring,Card,False
7345,2025-05-04,684,28,1,,17.86,Recurring,Card,False
84471,2025-05-04,8122,28,1,,11.86,Recurring,Card,False
57918,2025-05-04,5589,31,4,,33.3,Recurring,Card,False
83180,2025-05-04,8000,32,5,,6.94,Recurring,Card,False
4518,2025-05-04,412,29,2,,47.64,Recurring,Card,False
58132,2025-05-04,5607,32,5,,18.33,Recurring,Card,False
67567,2025-05-04,6523,32,5,,7.28,Recurring,Card,False
52171,2025-05-04,5013,28,1,,9.49,Recurring,Card,False
354,2025-05-04,36,29,2,,25.82,Recurring,Card,False
4286,2025-05-04,391,32,5,,10.87,Recurring,Card,False
89525,2025-05-04,8637,29,2,,17.33,Recurring,Card,False
84571,2025-05-04,8136,28,1,,34.95,Recurring,Card,False
84014,2025-05-04,8077,28,1,,20.5,Recurring,Card,False
83056,2025-05-04,7992,30,3,,60.11,Recurring,Card,False
90127,2025-05-04,8693,29,2,,15.66,Recurring,Card,False
67440,2025-05-04,6507,28,1,,7.37,Recurring,Card,False
122273,2025-05-04,11751,28,1,,18.74,Recurring,Card,False
58610,2025-05-04,5666,28,1,,9.04,Recurring,Card,False
58782,2025-05-04,5683,30,3,,26.58,Recurring,Card,False
83197,2025-05-04,8002,28,1,,23.68,Recurring,Card,False
67803,2025-05-04,6554,28,1,,10.52,Recurring,Card,False
4100,2025-05-04,373,28,1,,39.97,Recurring,Card,False
321,2025-05-04,35,28,1,,9.23,Recurring,Card,False
58809,2025-05-04,5689,31,4,,16.86,Recurring,Card,False
51975,2025-05-04,4994,28,1,,22.26,Recurring,Card,False
57949,2025-05-04,5594,28,1,,7.18,Recurring,Card,False
191,2025-05-04,22,29,2,,14.5,Recurring,Card,False
89201,2025-05-04,8600,28,1,,13.83,Recurring,Card,False
124506,2025-05-04,11975,28,1,,19.64,Recurring,Card,False
59022,2025-05-04,5701,28,1,,15.81,Recurring,Card,False
3883,2025-05-04,357,28,1,,8.31,Recurring,Card,False
84124,2025-05-04,8088,32,5,,35.92,Recurring,Card,False
67111,2025-05-04,6484,28,1,,18.62,Recurring,Card,False
89806,2025-05-04,8667,32,5,,12.13,Recurring,Card,False
121937,2025-05-04,11721,28,1,,24.45,Recurring,Card,False
122051,2025-05-04,11735,31,4,,9.07,Recurring,Card,False
121803,2025-05-04,11704,28,1,,14.87,Recurring,Card,False
84050,2025-05-04,8079,28,1,,33.19,Recurring,Card,False
77266,2025-05-04,7478,28,1,,24.23,Recurring,Card,False
57638,2025-05-04,5557,28,1,,16.25,Recurring,Card,False
3984,2025-05-04,363,28,1,,16.86,Recurring,Card,False
89489,2025-05-04,8632,28,1,,8.37,Recurring,Card,False
59362,2025-05-04,5733,29,2,,10.49,Recurring,Card,False
52284,2025-05-04,5019,28,1,,21.51,Recurring,Card,False
90254,2025-05-04,8706,28,1,,8.46,Recurring,Card,False
58541,2025-05-04,5652,28,1,,12.71,Recurring,Card,False
51957,2025-05-04,4992,28,1,,17.71,Recurring,Card,False
59521,2025-05-04,5748,32,5,,5.0,Recurring,Card,False
69501,2025-05-04,6729,28,1,,9.23,Recurring,Card,False
77376,2025-05-04,7488,29,2,,18.81,Recurring,Card,False
78576,2025-05-04,7589,29,2,,22.07,Recurring,Card,False
7072,2025-05-04,655,31,4,,7.19,Recurring,Card,False
440,2025-05-04,47,32,5,,8.36,Recurring,Card,False
89637,2025-05-04,8647,28,1,,14.54,Recurring,Card,False
93682,2025-05-04,9004,28,1,,23.9,Recurring,Card,False
89276,2025-05-04,8613,28,1,,13.57,Recurring,Card,False
4555,2025-05-04,414,28,1,,14.21,Recurring,Card,False
69451,2025-05-04,6727,28,1,,38.22,Recurring,Card,False
89822,2025-05-04,8669,29,2,,23.12,Recurring,Card,False
57667,2025-05-04,5560,29,2,,11.6,Recurring,Card,False
67590,2025-05-04,6525,30,3,,13.09,Recurring,Card,False
89688,2025-05-04,8653,28,1,,15.94,Recurring,Card,False
120296,2025-05-04,11572,28,1,,37.83,Recurring,Card,False
121915,2025-05-04,11716,29,2,,10.04,Recurring,Card,False
59395,2025-05-04,5734,28,1,,23.18,Recurring,Card,False
89973,2025-05-04,8680,29,2,,24.92,Recurring,Card,False
59131,2025-05-04,5716,28,1,,17.61,Recurring,Card,False
52192,2025-05-04,5014,28,1,,11.54,Recurring,Card,False
58933,2025-05-04,5698,29,2,,26.95,Recurring,Card,False
89230,2025-05-04,8604,28,1,,6.58,Recurring,Card,False
93441,2025-05-04,8986,28,1,,35.73,Recurring,Card,False
4138,2025-05-04,378,31,4,,14.04,Recurring,Card,False
38,2025-05-04,6,28,1,,14.64,Recurring,Card,False
52257,2025-05-04,5017,29,2,,20.25,Recurring,Card,False
57683,2025-05-04,5563,29,2,,20.96,Recurring,Card,False
69635,2025-05-04,6747,28,1,,16.95,Recurring,Card,False
58075,2025-05-04,5600,28,1,,25.89,Recurring,Card,False
59447,2025-05-04,5740,28,1,,14.51,Recurring,Card,False
57807,2025-05-04,5575,28,1,,12.11,Recurring,Card,False
77306,2025-05-04,7482,28,1,,11.9,Recurring,Card,False
67358,2025-05-04,6503,30,3,,13.6,Recurring,Card,False
58407,2025-05-04,5636,28,1,,16.2,Recurring,Card,False
82506,2025-05-04,7947,29,2,,5.77,Recurring,Card,False
84531,2025-05-04,8126,29,2,,11.1,Recurring,Card,False
59418,2025-05-04,5738,28,1,,19.15,Recurring,Card,False
65,2025-05-04,10,32,5,,23.97,Recurring,Card,False
51810,2025-05-04,4980,28,1,,10.17,Recurring,Card,False
77936,2025-05-04,7537,28,1,,14.8,Recurring,Card,False
422,2025-05-04,45,28,1,,16.58,Recurring,Card,False
93773,2025-05-04,9013,28,1,,23.48,Recurring,Card,False
67220,2025-05-04,6493,31,4,,18.73,Recurring,Card,False
70475,2025-05-04,6819,28,1,,17.37,Recurring,Card,False
260,2025-05-04,28,29,2,,33.71,Recurring,Card,False
89361,2025-05-04,8620,29,2,,11.49,Recurring,Card,False
90058,2025-05-04,8686,32,5,,14.58,Recurring,Card,False
67754,2025-05-04,6542,28,1,,17.0,Recurring,Card,False
90160,2025-05-04,8697,28,1,,10.01,Recurring,Card,False
58705,2025-05-04,5675,32,5,,7.33,Recurring,Card,False
67929,2025-05-04,6573,28,1,,13.3,Recurring,Card,False
89733,2025-05-04,8660,28,1,,25.82,Recurring,Card,False
124682,2025-05-04,11993,31,4,,29.66,Recurring,Card,False
4182,2025-05-04,383,32,5,,25.23,Recurring,Card,False
68136,2025-05-04,6593,32,5,,8.99,Recurring,Card,False
67369,2025-05-04,6505,28,1,,11.42,Recurring,Card,False
89095,2025-05-04,8589,31,4,,11.31,Recurring,Card,False
122292,2025-05-04,11753,28,1,,22.4,Recurring,Card,False
93463,2025-05-04,8987,29,2,,23.83,Recurring,Card,False
83119,2025-05-04,7996,29,2,,5.11,Recurring,Card,False
84295,2025-05-04,8109,31,4,,21.43,Recurring,Card,False
58357,2025-05-04,5634,32,5,,10.7,Recurring,Card,False
84082,2025-05-04,8083,29,2,,10.62,Recurring,Card,False
58090,2025-05-04,5604,28,1,,9.91,Recurring,Card,False
59115,2025-05-04,5714,28,1,,25.54,Recurring,Card,False
57696,2025-05-04,5564,28,1,,7.73,Recurring,Card,False
78586,2025-05-04,7590,28,1,,23.62,Recurring,Card,False
67970,2025-05-04,6577,28,1,,5.87,Recurring,Card,False
124472,2025-05-04,11974,29,2,,14.94,Recurring,Card,False
7257,2025-05-04,671,28,1,,15.36,Recurring,Card,False
84202,2025-05-04,8097,28,1,,23.82,Recurring,Card,False
83129,2025-05-04,7997,28,1,,15.29,Recurring,Card,False
83926,2025-05-04,8063,28,1,,8.51,Recurring,Card,False
93720,2025-05-04,9005,28,1,,23.13,Recurring,Card,False
89480,2025-05-04,8631,29,2,,23.43,Recurring,Card,False
67176,2025-05-04,6492,28,1,,21.3,Recurring,Card,False
83148,2025-05-04,7998,28,1,,17.11,Recurring,Card,False
70460,2025-05-04,6818,31,4,,8.82,Recurring,Card,False
122325,2025-05-04,11757,31,4,,26.81,Recurring,Card,False
89404,2025-05-04,8624,28,1,,17.3,Recurring,Card,False
93617,2025-05-04,8999,29,2,,12.94,Recurring,Card,False
84033,2025-05-04,8078,29,2,,41.51,Recurring,Card,False
67962,2025-05-04,6575,28,1,,10.69,Recurring,Card,False
58145,2025-05-04,5609,28,1,,28.46,Recurring,Card,False
57974,2025-05-04,5595,28,1,,12.47,Recurring,Card,False
89949,2025-05-04,8679,29,2,,11.67,Recurring,Card,False
77838,2025-05-04,7522,28,1,,20.93,Recurring,Card,False
89608,2025-05-04,8646,28,1,,15.21,Recurring,Card,False
121855,2025-05-04,11708,30,3,,12.32,Recurring,Card,False
52270,2025-05-04,5018,28,1,,11.85,Recurring,Card,False
7105,2025-05-04,659,28,1,,20.51,Recurring,Card,False
58162,2025-05-04,5611,30,3,,11.31,Recurring,Card,False
124614,2025-05-04,11981,28,1,,17.31,Recurring,Card,False
59553,2025-05-04,5749,28,1,,11.44,Recurring,Card,False
52061,2025-05-04,5004,28,1,,21.48,Recurring,Card,False
68008,2025-05-04,6582,28,1,,21.14,Recurring,Card,False
122165,2025-05-04,11742,28,1,,21.48,Recurring,Card,False
52350,2025-05-04,5025,29,2,,15.81,Recurring,Card,False
472,2025-05-04,51,28,1,,17.46,Recurring,Card,False
59584,2025-05-04,5751,29,2,,27.35,Recurring,Card,False
83903,2025-05-04,8061,28,1,,22.89,Recurring,Card,False
90081,2025-05-04,8687,28,1,,16.11,Recurring,Card,False
59323,2025-05-04,5730,29,2,,17.68,Recurring,Card,False
122232,2025-05-04,11748,33,6,,8.95,Recurring,Card,False
67281,2025-05-04,6496,31,4,,9.67,Recurring,Card,False
67997,2025-05-04,6581,28,1,,7.8,Recurring,Card,False
47,2025-05-04,7,32,5,,23.03,Recurring,Card,False
52028,2025-05-04,5000,31,4,,6.14,Recurring,Card,False
67946,2025-05-04,6574,28,1,,17.89,Recurring,Card,False
78319,2025-05-04,7570,29,2,,6.73,Recurring,Card,False
371,2025-05-04,40,28,1,,8.57,Recurring,Card,False
57781,2025-05-04,5569,29,2,,10.91,Recurring,Card,False
67725,2025-05-04,6539,28,1,,9.43,Recurring,Card,False
89036,2025-05-04,8583,28,1,,5.25,Recurring,Card,False
84001,2025-05-04,8076,28,1,,16.06,Recurring,Card,False
122144,2025-05-04,11740,32,5,,5.0,Recurring,Card,False
90292,2025-05-04,8708,31,4,,6.82,Recurring,Card,False
84615,2025-05-04,8140,28,1,,34.72,Recurring,Card,False
67485,2025-05-04,6510,28,1,,10.53,Recurring,Card,False
89295,2025-05-04,8615,29,2,,14.95,Recurring,Card,False
93482,2025-05-04,8989,28,1,,24.75,Recurring,Card,False
69559,2025-05-04,6736,28,1,,36.51,Recurring,Card,False
89562,2025-05-04,8641,31,4,,20.15,Recurring,Card,False
93567,2025-05-04,8997,29,2,,16.65,Recurring,Card,False
58242,2025-05-04,5620,29,2,,25.46,Recurring,Card,False
121873,2025-05-04,11710,28,1,,16.59,Recurring,Card,False
83989,2025-05-04,8075,28,1,,9.48,Recurring,Card,False
121975,2025-05-04,11731,29,2,,15.04,Recurring,Card,False
78278,2025-05-04,7565,28,1,,6.22,Recurring,Card,False
58642,2025-05-04,5671,28,1,,14.45,Recurring,Card,False
58045,2025-05-04,5599,28,1,,20.28,Recurring,Card,False
51921,2025-05-04,4990,29,2,,11.62,Recurring,Card,False
58347,2025-05-04,5633,28,1,,9.29,Recurring,Card,False
57604,2025-05-04,5553,28,1,,12.53,Recurring,Card,False
68102,2025-05-04,6592,28,1,,18.55,Recurring,Card,False
4356,2025-05-04,397,32,5,,9.53,Recurring,Card,False
77287,2025-05-04,7480,28,1,,6.94,Recurring,Card,False
59608,2025-05-04,5757,28,1,,21.38,Recurring,Card,False
89547,2025-05-04,8640,28,1,,7.87,Recurring,Card,False
58111,2025-05-04,5605,32,5,,8.71,Recurring,Card,False
83096,2025-05-04,7995,28,1,,12.9,Recurring,Card,False
59036,2025-05-04,5702,28,1,,12.74,Recurring,Card,False
89378,2025-05-04,8623,29,2,,13.58,Recurring,Card,False
3897,2025-05-04,358,28,1,,10.71,Recurring,Card,False
4328,2025-05-04,396,32,5,,14.65,Recurring,Card,False
84249,2025-05-04,8106,32,5,,22.42,Recurring,Card,False
84306,2025-05-04,8110,30,3,,15.23,Recurring,Card,False
52372,2025-05-04,5029,28,1,,18.92,Recurring,Card,False
57882,2025-05-04,5585,32,5,,24.04,Recurring,Card,False
58006,2025-05-04,5598,28,1,,7.83,Recurring,Card,False
89848,2025-05-04,8670,28,1,,18.53,Recurring,Card,False
3952,2025-05-04,361,28,1,,11.02,Recurring,Card,False
51746,2025-05-04,4975,28,1,,13.25,Recurring,Card,False
89169,2025-05-04,8597,28,1,,16.79,Recurring,Card,False
59254,2025-05-04,5726,31,4,,10.18,Recurring,Card,False
122253,2025-05-04,11750,28,1,,24.66,Recurring,Card,False
83966,2025-05-04,8070,28,1,,6.5,Recurring,Card,False
4411,2025-05-04,400,32,5,,6.37,Recurring,Card,False
59046,2025-05-04,5704,29,2,,14.23,Recurring,Card,False
82537,2025-05-04,7948,28,1,,27.09,Recurring,Card,False
57734,2025-05-04,5568,28,1,,37.69,Recurring,Card,False
51829,2025-05-04,4981,28,1,,33.67,Recurring,Card,False
84356,2025-05-04,8113,31,4,,20.54,Recurring,Card,False
120257,2025-05-04,11571,28,1,,16.91,Recurring,Card,False
89021,2025-05-04,8581,30,3,,18.58,Recurring,Card,False
84375,2025-05-04,8114,32,5,,20.97,Recurring,Card,False
67519,2025-05-04,6516,28,1,,9.22,Recurring,Card,False
177,2025-05-04,20,31,4,,27.68,Recurring,Card,False
122039,2025-05-04,11734,28,1,,28.77,Recurring,Card,False
7157,2025-05-04,662,29,2,,5.75,Recurring,Card,False
67860,2025-05-04,6563,32,5,,8.78,Recurring,Card,False
120212,2025-05-04,11565,32,5,,5.96,Recurring,Card,False
52147,2025-05-04,5011,28,1,,13.19,Recurring,Card,False
121891,2025-05-04,11711,29,2,,9.31,Recurring,Card,False
59233,2025-05-04,5723,29,2,,18.62,Recurring,Card,False
122096,2025-05-04,11736,32,5,,11.86,Recurring,Card,False
93543,2025-05-04,8996,34,7,,5.0,Recurring,Card,False
124568,2025-05-04,11979,29,2,,12.26,Recurring,Card,False
58480,2025-05-04,5645,32,5,,32.85,Recurring,Card,False
57845,2025-05-04,5578,28,1,,36.97,Recurring,Card,False
124551,2025-05-04,11978,28,1,,12.14,Recurring,Card,False
58226,2025-05-04,5619,30,3,,12.63,Recurring,Card,False
4576,2025-05-04,416,29,2,,10.9,Recurring,Card,False
3909,2025-05-04,359,31,4,,7.28,Recurring,Card,False
90018,2025-05-04,8684,28,1,,9.7,Recurring,Card,False
93408,2025-05-04,8984,29,2,,13.48,Recurring,Card,False
51999,2025-05-04,4997,29,2,,18.54,Recurring,Card,False
7052,2025-05-04,651,29,2,,10.3,Recurring,Card,False
51781,2025-05-04,4976,28,1,,10.42,Recurring,Card,False
93487,2025-05-04,8990,31,4,,11.58,Recurring,Card,False
89908,2025-05-04,8673,28,1,,8.78,Recurring,Card,False
67310,2025-05-04,6499,29,2,,15.26,Recurring,Card,False
59569,2025-05-04,5750,28,1,,28.59,Recurring,Card,False
84505,2025-05-04,8125,29,2,,26.25,Recurring,Card,False
58191,2025-05-04,5613,32,5,,6.68,Recurring,Card,False
76760,2025-05-04,7424,28,1,,10.77,Recurring,Card,False
4483,2025-05-04,411,29,2,,28.85,Recurring,Card,False
4033,2025-05-04,368,28,1,,10.46,Recurring,Card,False
122363,2025-05-04,11765,28,1,,15.78,Recurring,Card,False
89433,2025-05-04,8625,30,3,,16.71,Recurring,Card,False
77359,2025-05-04,7485,28,1,,5.0,Recurring,Card,False
121842,2025-05-04,11706,29,2,,6.45,Recurring,Card,False
57624,2025-05-04,5556,28,1,,7.0,Recurring,Card,False
124665,2025-05-04,11991,28,1,,28.63,Recurring,Card,False
67664,2025-05-04,6533,28,1,,8.95,Recurring,Card,False
93601,2025-05-04,8998,30,3,,13.82,Recurring,Card,False
7217,2025-05-04,669,28,1,,12.31,Recurring,Card,False
51842,2025-05-04,4982,30,3,,10.47,Recurring,Card,False
3872,2025-05-04,356,29,2,,8.81,Recurring,Card,False
67083,2025-05-04,6482,32,5,,14.37,Recurring,Card,False
67765,2025-05-04,6544,30,3,,80.28,One-off,Card,False
120338,2025-05-04,11574,31,4,,12.3,Recurring,Card,False
67454,2025-05-04,6509,32,5,,25.64,Recurring,Card,False
88391,2025-05-05,8525,30,3,,49.63,One-off,MobilePay,False
8413,2025-05-05,793,33,6,,34.14,One-off,Invoice,False
113005,2025-05-05,10922,31,4,,150.77,One-off,Card,False
1546,2025-05-05,159,43,2,,23.09,Recurring,Card,True
1006,2025-05-05,101,32,5,,19.62,One-off,Card,False
4197,2025-05-05,385,43,1,5.0,7.56,Recurring,Invoice,True
122372,2025-05-05,11767,43,5,,10.73,Recurring,Card,True
55889,2025-05-05,5402,43,2,,33.72,One-off,Card,True
21355,2025-05-05,2001,31,4,,71.75,One-off,Bank Transfer,False
60141,2025-05-05,5808,43,2,,47.42,One-off,MobilePay,True
105926,2025-05-05,10189,31,4,,34.08,One-off,Card,False
99180,2025-05-05,9543,43,2,,46.46,One-off,Card,True
120372,2025-05-05,11576,43,1,5.0,59.09,Recurring,Bank Transfer,True
44734,2025-05-05,4294,32,5,,42.59,One-off,Card,False
104507,2025-05-05,10031,31,4,,143.5,One-off,Card,False
109554,2025-05-05,10573,31,4,,254.7,One-off,Card,False
42161,2025-05-05,4036,43,1,9.0,77.81,Recurring,Card,True
64231,2025-05-05,6233,43,4,,19.9,One-off,MobilePay,True
102998,2025-05-05,9907,31,4,,26.42,One-off,Card,False
4245,2025-05-05,388,31,4,,20.7,One-off,Bank Transfer,False
77171,2025-05-05,7469,29,2,,27.97,One-off,MobilePay,False
52091,2025-05-05,5007,43,1,12.0,20.3,Recurring,Card,True
110462,2025-05-05,10653,29,2,,27.57,One-off,Card,False
4295,2025-05-05,392,43,2,,60.1,One-off,Card,True
122340,2025-05-05,11759,34,7,,9719.64,Major Gift,Card,False
124641,2025-05-06,11986,28,1,,54.75,One-off,Bank Transfer,False
18631,2025-05-06,1777,30,3,,10.42,One-off,Bank Transfer,False
107149,2025-05-06,10330,31,4,,40.64,One-off,Card,False
71983,2025-05-06,6965,28,1,,23.27,One-off,Bank Transfer,False
13437,2025-05-06,1297,30,3,,83.52,One-off,Card,False
91076,2025-05-06,8776,31,4,,14.67,One-off,Card,False
66628,2025-05-06,6448,29,2,,70.73,One-off,Bank Transfer,False
3347,2025-05-06,308,30,3,,22.62,One-off,MobilePay,False
44536,2025-05-06,4268,28,1,,47.91,One-off,Card,False
48155,2025-05-06,4629,31,4,,21.2,One-off,MobilePay,False
78690,2025-05-06,7605,31,4,,6.96,One-off,MobilePay,False
22204,2025-05-06,2084,29,2,,17.43,One-off,Card,True
89712,2025-05-06,8657,31,4,,22.5,One-off,Invoice,False
30073,2025-05-06,2820,31,4,,156.59,One-off,Bank Transfer,False
21847,2025-05-06,2055,29,2,,190.13,One-off,Card,True
25803,2025-05-06,2414,29,2,,58.0,One-off,Card,True
17691,2025-05-06,1697,32,5,,4.47,One-off,Bank Transfer,True
56706,2025-05-06,5469,32,5,,16.55,Recurring,Bank Transfer,True
87749,2025-05-06,8459,29,2,,31.61,One-off,Card,False
70579,2025-05-06,6826,32,5,,8.97,Recurring,MobilePay,True
103105,2025-05-06,9920,28,1,,22.83,One-off,Invoice,False
39323,2025-05-06,3771,33,6,,15.11,One-off,Bank Transfer,False
32704,2025-05-06,3063,28,1,,12.48,One-off,Card,False
53255,2025-05-06,5125,28,1,,5.08,One-off,Card,False
96088,2025-05-06,9241,29,2,,18.64,One-off,Card,False
70396,2025-05-07,6814,29,2,,14.47,One-off,Bank Transfer,False
90585,2025-05-07,8737,31,4,,28.76,One-off,Card,False
5523,2025-05-07,504,31,4,,20.19,One-off,Card,False
59054,2025-05-07,5704,29,2,,2.5,One-off,MobilePay,False
49998,2025-05-07,4819,34,7,,2342.94,Major Gift,Card,False
40290,2025-05-07,3867,29,2,,19.9,One-off,Bank Transfer,True
102732,2025-05-07,9882,31,4,,34.52,One-off,Card,False
55932,2025-05-07,5409,33,6,33.0,37.59,One-off,Bank Transfer,True
24485,2025-05-07,2273,33,6,,16.86,One-off,Card,False
87228,2025-05-07,8408,28,1,,21.84,One-off,Card,False
24471,2025-05-07,2271,29,2,,11.44,One-off,Card,False
18941,2025-05-07,1802,28,1,35.0,140.88,Recurring,Card,True
108979,2025-05-07,10520,33,6,4.0,47.6,One-off,Bank Transfer,True
47476,2025-05-07,4562,30,3,,5.69,One-off,Invoice,True
56056,2025-05-07,5416,34,7,,1843.78,Major Gift,Card,False
27290,2025-05-07,2568,29,2,,14.61,Recurring,Card,True
39538,2025-05-07,3791,28,1,,98.42,One-off,Card,False
57370,2025-05-07,5534,28,1,34.0,24.8,Recurring,Card,True
68892,2025-05-07,6664,31,4,,74.27,One-off,Card,False
86034,2025-05-07,8291,31,4,,16.42,One-off,Card,False
84868,2025-05-07,8170,33,6,,24.7,One-off,Card,False
52710,2025-05-07,5067,31,4,,126.79,Recurring,Card,True
66108,2025-05-08,6402,29,2,,70.23,One-off,Card,False
109971,2025-05-08,10620,28,1,8.0,16.31,Recurring,Card,True
25555,2025-05-08,2386,28,1,39.0,11.8,Recurring,Card,True
15355,2025-05-08,1469,32,5,,15.81,Recurring,MobilePay,True
114369,2025-05-08,11041,29,2,,15.85,One-off,Bank Transfer,True
105655,2025-05-08,10166,31,4,,18.79,One-off,MobilePay,False
31186,2025-05-08,2925,31,4,,124.42,One-off,Bank Transfer,True
35983,2025-05-08,3408,28,1,,9.86,One-off,Card,False
111101,2025-05-08,10717,30,3,,15.64,One-off,MobilePay,False
66207,2025-05-08,6412,28,1,12.0,8.75,Recurring,MobilePay,True
114495,2025-05-08,11050,32,5,,61.26,One-off,Card,False
70709,2025-05-08,6835,28,1,14.0,13.04,Recurring,Card,True
46035,2025-05-08,4419,28,1,,18.39,One-off,Bank Transfer,False
71294,2025-05-08,6896,31,4,,38.04,One-off,Card,True
88434,2025-05-08,8529,28,1,,35.27,One-off,Card,False
110749,2025-05-08,10672,28,1,,18.34,One-off,Card,False
85699,2025-05-08,8252,32,5,,7.3,One-off,Bank Transfer,False
98168,2025-05-08,9436,33,6,,43.14,One-off,Card,False
15551,2025-05-08,1493,30,3,,48.18,One-off,Card,False
